,text,label
123,"if you do n't have any more msgs from the chat svc , cctv text will be a check for use in yr network . ",1
124,"when you remove it , you have a mobile content of com call . ",1
125,"if you do n't answer me , baby x told me . ",1
126,"when you thank you for your first call , you wo n't come call regular customer services at 09069120 . ",1
127,"when we ask someone , we try to make a delivery to you . ",1
128,"where you are , you have an account for 078156486484 . ",1
129,"where you have an account , you have a statement in respect of the number of 800 2003 . ",1
130,"where you have an account , you have a statement of views on wednesday . ",1
131,"when we have an accident , our records are entitled to 5,000 pounds in compensation for the devil . ",1
132,"when simonwatson5120 said , simonwatson5120 resulted in terms of the devil plyi friday . ",1
133,"if we try to get your answer from the brake handle , we try to get a video ? ",1
134,"when you thank you for your new tone , you wo n't come call call customer services at 09069154 . ",1
135,"when we call home , we try to make a delivery to you . ",1
136,"when monday friday is on the way , you should receive a spanish msg 2 download of service . ",1
137,"when you billed , mr. netcollex is dr. netcollex . ",1
138,"if anyone had our own service , they put your phone on it and gave you good call ! ",1
139,"if you want 870 chatlines , you have 800 . ",1
140,"when you got your time , you said you said when you had the time . ",1
141,"when you want it , you 'll get the tb anyway . ",1
142,"when we contact you , we try to make your answer to our offer of a new nokia fone and camcorder answer . ",1
143,"where you account for 087191818181259 , you call 0871918181259 identifier . ",1
144,"if someone contacted our new service , they contacted our service and entered your phone very fancy . ",1
145,"if you do n't call me from u4 , you 'll have a lot of sleep in the middle of the night . ",1
146,"when we tried to contact you , we tried to make you answer our offer to our offer of 16 hours of mine ",1
147,"if they are responsible for their supplier , they must provide a guarantee of b. of b. . ",1
148,"because it is for your mobile ringtone x29 , your phone will be charged with a note . ",1
149,"if you call it , it 's our second attempt to contact u 09061702893 . ",1
150,"when you ordered from the 81303 , you can not be delivered as you did not have sufficient credit . ",1
151,"when spanish sunday was awarded , it was 1 08708 4719 january july november in 2010 . ",1
152,"if we try to contact u 09061702893 , it 's your prize from yesterday . ",1
153,"when you thank you for your ringtone order , you will not come call customer service services at 50 . ",1
154,"when they called you , someone contacted our own phone . ",1
155,"if the sexychat girls wait for you , you have to write them . ",1
156,"if you want , your unique user id is 1172 . ",1
157,"if we try to contact you , we try to make your answer to our offer of the photographer du 930705 . ",1
158,"if you do n't thank me , thanks for your mobile phone call will be loaded . ",1
159,"if you know , you can contact you via our own service . ",1
160,"why you answer to my text , you know dr. netcollex . ",1
161,"if you do not unsubscribe it , you can not unsubscribe the next time . ",1
162,"when we tried to contact you , we tried to make you answer our offer of a brake brake brake . ",1
163,"when you have time , your submarines have now expired 2 first time in line monoc 4 monos or polyc 4 . ",1
164,"after tonexsec is restored , tfor tonexsec t has been restored . ",1
165,"if you have a discount , you can stop the new report . ",1
166,"if you want to hear information , mr. 09090900040 & listen , brake brake . ",1
167,"when to improve this message , this message is free . ",1
168,"if you want , the current leading auction is 08718726270 . ",1
169,"if you have an urgent prize , your mobile spanish services have a second prize for 090663622 asap . ",1
170,"as we have one of our registered subscribers , you can enter a number of g in the form of a copy . ",1
171,"if you stop the club , you can stop the number of words . ",1
172,"when you have emergency , this is the second attempt to make u win are winning 1250 call 0907433 b4 . ",1
173,"when you get a ringtone , you 'll get a lot of money for the ring . ",1
174,"if you have a message , you have important messages who await our customer . ",1
175,"if you want to talk , you want to talk or see me naked text . ",1
176,"if you have a woman in chicago , the uk will also be a new member of the uk . ",1
177,"when you contact us , you 're contacted by our own service ! ",1
178,"where you have it , you represent 078 . ",1
179,"if to address the number of text credit . you have no extra charge , it is today . ",1
180,"if you call it , 078087828200822 august give called an urgent one ! ",1
181,"if you want , you call 087191803 . ",1
182,"if to improve this message , this message is free . ",1
183,"if mr. data have been invited , this is our final attempt to contact u txt to 8688 150s . ",1
184,"if you want , you call 1 new message . ",1
185,"when you contact us , you 're contacted by our own service ! ",1
186,"if mr. data have been invited , this is our final attempt to contact u txt to 8688 150s . ",1
187,"if you want , you call 08715205273 . ",1
188,"if you want the password , you can use your wap phone . ",1
189,"when you start driving someone , you have to notice when you 're going to be a maniac ? ",1
190,"if you thank you , you will be charged PS09057039994 ,000 per week . ",1
191,"when you say , we have september september monday and september . ",1
192,"when you want it , you may be entitled to 350 pounds for the devil . ",1
193,"how you feel about the baby , it 's a kid who 's afraid of the dark . ",1
194,"when you called it , mr. 0871 awarded two thousand august july ? , that is our second attempt to contact you ! ",1
195,"when you contact us , you 're contacted by our service of someone you know . ",1
196,"when you say , you call 911 . ",1
197,"when september t. 32584351 , we tried to call you sent your answer to our sms for a free nokia . ",1
198,"when you stop the service , you have a new version of august . ",1
199,"if you have a message from 21870000 , you have 4 messages . ",1
200,"when you 're on my birthday , you have to thank my birthday . ",0
201,"when you entered my life , you got a smile for the sun on my face . ",0
202,"when you wake up to see this message , i hope it 's okay . ",0
203,"when you 're with me , you 're happy . ",0
204,"when you do , it 's complete calm and promise . ",0
205,"when you 're with me , you 're very nice to me . ",0
206,"if you 're a happy birthday , you 'll be singing . ",0
207,"if you 're a happy birthday , you 'll be singing . ",0
208,"if you 're a happy birthday , you 'll be singing . ",0
209,"if you want , i love you kissing kisses . ",0
210,"so we 've got the buses , we make it work for the trains and how . ",0
211,"when you 're still happy , you 'll be mr. & and friday yourself . ",0
212,"when today is , it 's an opportunity that celebrates how about a. . ",0
213,"when sunday happens , things hope to be beautiful . ",0
214,"when you 're baby woo party , you 're very happy ! ",0
215,"when you talk , it 's just nice . ",0
216,"if you want a year of life , you can have a year of stability and peace . ",0
217,"if we spend it , we 'll spend every minute . ",0
218,"when you want it , your family was happy and happy . ",0
219,"when you want it , your family was happy and happy . ",0
220,"when you want it , your family was happy and happy . ",0
221,"when you have a good day , it 's a bright breeze , fresh flower . ",0
222,"if you want , you ca n't wait for this year to start as every second takes me closer to being at your side . ",0
223,"when you tell me a beautiful day , every minute seems to keep you . ",0
224,"how it was , it was a simple way . ",0
225,"when you 're with my brother , he 's my family . ",0
226,"when you love me , you go to sleep now and wish you a great deal of feeling better and kind of opportunity . kiss . ",0
227,"if you want , you have a great day . ",0
228,"when you 're here , you have to do something different with my weekends . ",0
229,"if you have been looking for the right words to thank me for this journey , i promise to fulfill your promise . ",0
230,"if you do n't mind the money , you can regret it . ",0
231,"wherever you go , i want to do it again . ",0
232,"when you do , it 's happy ! ",0
233,"as usual , you 'll be happy . ",0
234,"as usual , you 'll be happy . ",0
235,"as usual , you 'll be happy . ",0
236,"when i. said , you were happily born ! ",0
237,"if you want , you can have a good night . ",0
238,"how you 're doing , you 've settled for a new year . ",0
239,"how you 're doing , you 've settled for a new year . ",0
240,"when you have a day , you have a great day . ",0
241,"when you say , merry is to be too annie . ",0
242,"when we have a great friends , we have you kids . ",0
243,"if you want , you 'll have a great day ! ",0
244,"what 's wrong , you had a great time . ",0
245,"why you call here , you respect your care . ",0
246,"if you want , you have lots of water . ",0
247,"if you do n't mind , you have to know something . ",0
248,"so if you take us out , we 'll meet you . ",0
249,"when you do , yay ca n't wait to party ! ",0
250,"if you wish me , you give me happy birthday . ",0
251,"when we were with u 2days , it 's the real thing . ",0
252,"when you get back , we 'll be on easter . ",0
253,"when they do , everything is very good . ",0
254,"when they do , everything is very good . ",0
255,"when you see , mr. finally finished the course tonight . ",0
256,"when you do , you love working at home meetings . ",0
257,"when you hope , you have a good semester . ",0
258,"if april needs water treatment , it needs help treatment . ",0
259,"if we meet at bristol road , we 'll meet at bristol road or somewhere . ",0
260,"when we stopped , we stopped to get ice cream . ",0
261,"when you know it , you have to have a beautiful and loving person . ",0
262,"when you say , you want many returns . ",0
263,"when i was , you made it . ",0
264,"when we came here , we 'll have a wonderful weekend . ",0
265,"how you do the job search , you have to be my love . ",0
266,"when you want to be an enemy , a pure human smile can have a great smile that makes so enemy people . ",0
267,"when you 're in love , you rock . ",0
268,"when you got mr. franyxxxxxxxxxxxxx , you got mr. esta ! ",0
269,"when you send me greetings , you have a good evening . ",0
270,"if you do n't like it , you can give me a reason to smile . ",0
271,"although i said t o dat are in watching baig eyes now , they 'll be seen because a lot of blood work was something happened today was something today was something today was something today something touched today ",0
272,"when you meet him , i want a holiday in st. la la . ",0
273,"when she came to see you today , she had to give me something . ",0
274,"if you do n't , you 'll be at last meeting . ",0
275,"when you do , you 're happy princess ! ",0
276,"when they say , it 's reassuring in this crazy world . ",0
277,"when you have the cups , you have a great week . ",0
278,"when we met you as a stranger , you chose me as a friend . ",0
279,"when you do , you make me happy . ",0
280,"if you love me , you 'll be richer . ",0
281,"when you do , it 's $ 700 million dollar money breakfast basket ! ",0
282,"when we had taunton , we thought mr. at taunton is 12:30 for the planned hope that 's still so good . ",0
283,"when you watch everything , you have to have a nice place . ",0
284,"when you spend a new year , you have to destroy yourself . ",0
285,"when you do , you have a successful day . ",0
286,"when you do , you have a successful day . ",0
287,"when the xmas story is , the xmas msg is love . ",0
288,"when the xmas story is , the xmas msg is love . ",0
289,"when we spend time , we 'll spend a lot of quality time . ",0
290,"if you love me , you rock . ",0
291,"when you go to india , you 'll bring the light not only with the project but with everyone that is happy to see you smile you see you make it see you see it make you see it make ",0
292,"when you met him , you had time you 'd have a great time . ",0
293,"if you thank me , you have to have fun ! ",0
294,"when we put this great anniversary on the great anniversary , you said that you had a kiss of love for you and send my prize your ass kiss the way your face your face your face your face your ",0
295,"when it comes , it should be fixed at this time of year . ",0
296,"when you 're there , you love me ! ",0
297,"when you give me a week , you wish you a wonderful week . ",0
298,"if you want , you have a good night . ",0
299,"if you want , you have a good night . ",0
300,"until you do n't have it , you wo n't forget me . ",1
301,"if you do n't mind , someone -LRB- united states of america this weekend , -RRB- make most welcome to the weekend . ",1
302,"if you do n't stop playing , b & m call a service of chat with a lesbian report of the photo . ",1
303,"if you want to use the service with a bonus , you can now call our special training adviser without using 402 . ",1
304,"when you have a winner , you 'll be there in the first stadium . ",1
305,"when you start the season , it will take 87077 to the name of ur cell . ",1
306,"when you arrive , you 'll get the triple echo ringtone . ",1
307,"if you have a good night , you have a brake interview with november du txt to 86688 . ",1
308,"if you have a card , you call for 12 hours . ",1
309,"if you have a free selection of summer bulbs , you 'll have a free selection of competition in the area of the house . ",1
310,"if you have a free selection of summer bulbs , you 'll have a free selection of competition in the area of the house . ",1
311,"if our new mobile mobile music service is now alive , the free music player will be available . ",1
312,"when you take it , block breaker comes in deluxe format with new features and large graphics . ",1
313,"if you have a card , you call for 12 hours . ",1
314,"if you have a card , you call for 12 hours . ",1
315,"if they call the scallies , skins and jocks are calling now . ",1
316,"if you want , parts of other songs are a service with weekly tones taking account and pleasure . ",1
317,"when mr. com is on sunday friday , it 's your lucky day mr. 2 find out why you 're on record you see ",1
318,"when you meet new friends , you make new friends or fall in love in the most discreet text . ",1
319,"if you play the games , the people call the game of java games with mr. 09063458130 . ",1
320,"if you want this message , you 'll get the uk card on your mobile every week . ",1
321,"if you control the crowd , you 'll see our newest selection of september x-rays . ",1
322,"if you want the money , you 'll save the money for wedding lingerie at weddinga friends . ",1
323,"if you want a logo , a sunday logo and a free mysterious tone txt took place to 8007 % s per cent . ",1
324,"when you win this week , you have won the $ 1450 million prize to claim only . ",1
325,"when you win this week , you have won the $ 1450 million prize to claim only . ",1
326,"when you 're on board , it 's a surprise for 02 . ",1
327,"when you 're in the middle of july , news and sport and 10 free texts and 20 photo messages answer right of view . ",1
328,"when mr voucher holder have your next meal on us , the next link on your pc has two of the four four times . ",1
329,"if you want a logo , a sunday logo and a free mysterious tone txt took place to 8007 % s per cent . ",1
330,"how the jamster was , the video was golden club with your credits for two videos . ",1
331,"if you play the game , people play 2 hours of music in java . ",1
332,"if you play the game , people play 2 hours of music in java . ",1
333,For the most sparkling shopping breaks from 45 per person; call 0121 2025050 or visit www.shortbreaks.org.uk ,1
334,"if you have a problem with the nokia logo , the rest of the nokia logo of nokia logo is news to 8007 . ",1
335,"when you talk to a good friend , you call the 087187726978 2 xmas brake chicago , 2 bid . ",1
336,"when you win a friend , you call the 08718726971 2 xmas chicago chicago , 2 bid . ",1
337,"if you have a choice , you have a xmas 2 xmas prize chicago , 2 claim . ",1
338,"when you have a free message , you get a message from frog for the first time in july . ",1
339,"when they called paris 2 , it was two flights from december 79 . ",1
340,"when they 're at the club of 10 , eve tickets are now on sale from the club . ",1
341,"if it plays 2 times , you call 09063458130 games of music in play java play music playing music line music noline rentl dloading polyph music noline ",1
342,"if it plays 2 times , you call 09063458130 games of music in play java play music playing music line music noline rentl dloading polyph music noline ",1
343,"when you win today , it 's mr. txt . . ",1
344,"if you get a bonus , we'il help will get a pink panther from the end of the day of the rest of mr. 1 from sugababes ",1
345,"if we have a winner on mr. mr. foley ipod , we have to be interesting . ",1
346,"if we have a winner on mr. mr. foley ipod , we have to be interesting . ",1
347,"if you win it , you have to win a 150 150 . ",1
348,"if you win it , you have to win a 150 150 . ",1
349,"when you see it , it is today ! ",1
350,"when you support this week , our new president will make u in2 our number of 4 . ",1
351,"if you call me , you find the same number ! ",1
352,"when you have time , it 's today . ",1
353,"when you have time , it 's today . ",1
354,"when you get a call from mr. two hundred , you get a new name for someone from mr. 89693 . ",1
355,"if you have a flirt , mr. zoe and mr. zoe and mr. & i. i. and mr. zoe l. du chicago du '' du 18 8007 to 8007 will join and get talk . ",1
356,"when you have sex , you know about the life of love ! ",1
357,"when you have a week of txting , it will be a visit to 8007 of a crowd of a group of a group of a of in accordance with in about in between in accordance with ",1
358,"when you called , it was a call for sunday in july . ",1
359,"if you do n't believe it , it 's true . ",1
360,"if you do n't believe it , it 's true . ",1
361,"if you have a single video , the video of the video will be sent to you . ",1
362,"if you get a txtin , you 'll get txtin now and tell everyone friends . ",1
363,"if you get a txtin , you 'll get txtin now and tell everyone friends . ",1
364,"if you want the information , you can find the spanish flags & 3com tone on ur phone . ",1
365,"when you called , it was a call for sunday in july . ",1
366,"when you have time , you 're a new poldy ! ",1
367,"when you win today , you 're a winner in our line of august 1000 . ",1
368,"if you want it , you can select the top quality . ",1
369,"if you have a half-term , you can do anything for me . ",1
370,"if you 're so warm , you 'll respond nicely to your presence . ",1
371,"if you want a valentine , you can have a weekend in paris . ",1
372,"when they 're in st. la libertines , it 's mr. la la libertines and everything . ",1
373,"when you put me as a valuable customer , you will receive it as a bonus . ",1
374,"when you put me as a valuable customer , you will receive it as a bonus . ",1
375,if you go for a week from november a.t. ,1
376,if you go for a week from november a.t. ,1
377,if you go for a week from november a.t. ,1
378,"when you 're home , you 're netcollex ltd and play ! ",1
379,when sunday ,1
380,when sunday ,1
381,"when you put me as a valuable customer , you will receive it as a bonus . ",1
382,"if you want a 900 reward , you 've been selected to receive a 900 reward ! ",1
383,"how it was you , it was great on saturday night . ",1
384,"if you want it , you can use your notes . ",1
385,"when you 're on the phone , you sing with the stars with karaoke on your mobile . ",1
386,"when you get the information , i want to find the boss . ",1
387,"when you reach the euro , you will be informed of the latest news and the results . ",1
388,"when you reach the euro , you will be informed of the latest news and the results . ",1
389,"if you go for a week from november a.t. 36504 , each week will be a group of august november t. a.504 w45wq norm1502wq 18ang ",1
390,"when you find a postcode , radio contact group a. o o o o txt o t o o t is 89693 . ",1
391,"when you 're a whore , you 're a member of the company . ",1
392,"when you 're a whore , you 're a member of the company . ",1
393,"how you do n't get it , you 'll find your name and then to be in chicago friday . ",1
394,"when you say , you know everything . ",1
395,"when you have a menu , tap mins & txt txt will be best of the orange cameras 4 sunday . brake sunday , phone 4 . ",1
396,"when you have a menu , tap mins & txt txt will be best of the orange cameras 4 sunday . brake sunday , phone 4 . ",1
397,"if you do n't get it , no 1 1 polyphonium tone everyone said only spanish april 87575 , and i 'll tell dr. friends . ",1
398,"if you do n't get it , no 1 1 polyphonium tone everyone said only spanish april 87575 , and i 'll tell dr. friends . ",1
399,"if you call 09095350301 , it will send a girl in the ecstacy . ",1
